movie_id,bag_of_words
45730,drama fantasy mystery bad disappointing faerietale fairytale farfetched m.nightshyamalan paulgiamatti
45732,comedy fantasy romance 
45880,drama romance cinematography lyrical
45928,documentary 
45950,documentary 
45969,comedy romance 
46062,children comedy drama musical romance 
46105,comedy documentary romance 
46231,drama 
46322,action drama 
46335,action crime drama thriller 
46337,animation children comedy 
46347,documentary 
46367,crime thriller 
46530,action adventure sci-fi imax 
46559,drama war 
46572,drama thriller 
46574,comedy 
46578,adventure comedy drama 
46664,drama mystery thriller 
46723,drama thriller bradpitt cateblanchett multiplestorylines socialcommentary
46772,comedy 
46850,documentary 
46855,action drama thriller war 
46862,drama 
46865,comedy 
46948,animation children fantasy mystery 
46965,action comedy horror thriller 
46967,comedy fantasy mystery 
46970,action comedy 
46972,action comedy fantasy imax benstiller robinwilliams
46974,drama 
46976,comedy drama fantasy romance emmathompson maggiegyllenhaal modernfantasy romance surreal willferrell
47044,action crime drama thriller 
47099,drama 
47122,comedy romance 
47124,adventure animation children comedy fantasy imax 
47200,action thriller 
47202,drama romance 
47254,action crime drama thriller 
47261,fantasy mystery thriller 
47382,drama romance 
47384,adventure comedy drama fantasy 
47404,adventure animation comedy fantasy romance sci-fi 
47423,drama 
47446,drama mystery thriller 
47465,drama fantasy thriller 
47491,comedy drama 
47516,children comedy drama 
47518,comedy 
47538,action adventure comedy crime 
47566,crime drama film-noir 
47610,drama fantasy mystery romance costumedrama edwardnorton magic paulgiamatti
47629,drama 
47640,comedy 
47644,drama 
47646,crime drama musical 
47721,children fantasy 
47725,comedy drama fantasy romance 
47736,comedy 
47774,comedy fantasy 
47793,drama romance 
47810,horror mystery thriller 
47894,drama war 
47937,comedy horror thriller 
47950,crime drama mystery thriller 
47952,action horror thriller 
47970,comedy drama 
47978,drama 
47997,adventure comedy sci-fi thriller 
47999,documentary drama 
48001,drama romance 
48032,comedy drama romance war 
48043,drama fantasy romance 
48045,comedy 
48082,comedy drama fantasy romance 
48142,crime drama mystery thriller 
48150,horror 
48161,drama 
48214,drama 
48262,documentary 
48304,adventure drama thriller 
48319,action adventure drama war 
48322,comedy documentary 
48326,drama 
48342,comedy drama romance 
48385,comedy 
48394,drama fantasy thriller atmospheric bittersweet visuallyappealing
48412,action adventure drama 
48414,adventure animation children comedy imax 
48416,comedy crime 
48516,crime drama thriller waytoolong leonardodicaprio suspense twistending undercovercop atmospheric jacknicholson leonardodicaprio martinscorsese suspense
48518,horror thriller 
48520,comedy 
48560,comedy drama 
48593,comedy thriller 
48596,action drama thriller 
48598,drama 
48638,drama romance 
48649,drama war 
48678,action comedy horror thriller 
48696,drama romance 
48698,documentary thecatholicchurchisthemostcorruptorganizationinhistory
48738,drama thriller 
48741,documentary 
48744,comedy drama romance 
48774,action adventure drama sci-fi thriller 
48780,drama mystery sci-fi thriller ummarti2006 atmospheric enigmatic
48783,drama war 
48872,film-noir thriller 
48877,crime horror thriller 
48879,drama thriller 
48883,crime drama mystery thriller 
48982,animation comedy 
48997,crime drama thriller 
49013,comedy fantasy 
49110,comedy sci-fi 
49130,comedy drama romance marioncotillard
49132,documentary 
49220,comedy 
49263,comedy documentary 
49265,documentary drama war 
49272,action adventure thriller 
49274,adventure animation children comedy imax 
49276,comedy 
49278,action sci-fi thriller 
49280,drama 
49284,comedy drama romance 
49286,comedy romance 
49314,action crime drama 
49347,drama 
49389,crime western 
49396,adventure comedy musical 
49524,drama 
49530,action adventure crime drama thriller war africa corruption jenniferconnelly justice leonardodicaprio
49647,children comedy drama fantasy 
49649,action adventure fantasy 
49651,action drama 
49666,drama fantasy romance 
49688,action drama war 
49735,comedy 
49772,drama romance 
49793,drama 
49822,drama thriller 
49824,drama musical 
49910,drama 
49917,documentary 
49932,drama mystery thriller 
49957,comedy drama 
49961,drama 
50003,action adventure 
50005,action drama 
50064,drama mystery thriller 
50068,drama war 
50147,action horror thriller 
50158,drama musical 
50160,drama 
50189,comedy romance 
50274,drama romance 
50354,comedy 
50356,comedy 
50440,horror thriller 
50442,crime drama 
50445,action horror thriller 
50514,drama 
50601,adventure children fantasy 
50610,comedy 
50658,documentary 
50685,comedy drama romance 
50740,documentary 
50792,comedy drama romance 
50794,action crime drama thriller 
50796,drama fantasy horror romance 
50798,adventure comedy 
50800,drama horror thriller 
50802,comedy drama romance 
50804,drama horror thriller 
50806,comedy romance 
50842,comedy drama 
50851,documentary 
50872,animation children drama acleverchefrat inspirational clever inspirational
50912,romance 
50923,drama 
50942,comedy 
50954,comedy romance 
50999,animation comedy 
51024,adventure drama fantasy 
51037,drama mystery thriller 
51077,action fantasy thriller 
51080,drama thriller 
51082,comedy romance 
51084,comedy romance 
51086,drama mystery thriller 
51088,comedy 
51091,drama 
51167,drama 
51174,drama 
51255,action comedy crime mystery britishcomedy
51314,adventure drama romance 
51357,crime drama thriller 
51412,action sci-fi thriller 
51471,drama romance 
51498,comedy horror 
51540,crime drama thriller 
51545,action comedy drama horror thriller 
51562,sci-fi 
51573,fantasy 
51575,adventure comedy 
51662,action fantasy war imax 
51666,horror mystery thriller 
51694,drama romance 
51698,adventure children sci-fi 
51705,comedy romance 
51709,comedy drama horror sci-fi thriller 
51834,drama romance 
51884,drama romance 
51903,comedy drama romance 
51925,drama fantasy mystery thriller 
51927,horror mystery thriller 
51931,drama 
51933,drama 
51935,action drama thriller 
51937,horror thriller 
51939,action adventure animation children comedy fantasy 
52042,drama thriller war 
52241,crime drama thriller 
52245,comedy romance 
52279,comedy 
52281,action crime horror sci-fi thriller 
52283,horror thriller 
52287,action adventure animation children comedy sci-fi somethingforeveryoneinthisone...sawitwithoutandplanonseeingitwithkids!
52299,documentary 
52319,action adventure drama war 
52328,adventure drama sci-fi thriller 
52375,crime drama 
52435,animation comedy fantasy musical 
52458,drama thriller 
52462,action adventure animation comedy fantasy mystery sci-fi 
52579,drama musical 
52604,crime drama mystery thriller anthonyhopkins courtroomdrama twistending
52644,horror thriller 
52668,comedy drama romance 
52694,comedy 
52712,crime drama fantasy mystery thriller horribleacting interesting
52715,comedy 
52722,action adventure sci-fi thriller imax 
52724,comedy drama 
52730,children comedy 
52767,documentary 
52784,documentary 
52831,action crime horror thriller 
52867,comedy romance 
52885,animation mystery sci-fi dreamlike
52950,action fantasy horror thriller 
52952,drama 
52967,drama 
52973,comedy drama romance 
52975,comedy drama musical 
53000,horror sci-fi thriller 
53022,action comedy crime romance 
53024,documentary 
53121,adventure animation children comedy fantasy 
53123,drama musical romance 
80834,animation fantasy adventure animation fantasy
53125,action adventure comedy fantasy 
53127,drama horror thriller basedonaplay conspiracytheory creepy insanity paranoia ptsd
53129,crime drama thriller 
53138,action adventure fantasy 
53140,action adventure comedy fantasy romance 
53143,action thriller 
53161,comedy drama romance sci-fi 
53280,horror thriller 
53318,comedy drama romance 
53322,crime thriller 
53326,horror 
53355,comedy romance 
53435,crime horror thriller 
53447,crime drama 
53450,comedy fantasy horror 
53453,action adventure fantasy sci-fi 
53460,animation children comedy 
53464,action adventure sci-fi badacting badjokes badplot chrisevans jessicaalba marvel sexyfemalescientist
53466,adventure crime thriller 
53468,comedy horror thriller zombies
53519,action adventure crime horror thriller 
53550,action adventure drama war 
53574,comedy drama 
53578,comedy 
53808,comedy 
53883,documentary 
53894,documentary drama 
53921,drama thriller 
53953,drama horror thriller 
53956,comedy 
53972,action adventure crime thriller 
53974,comedy romance 
53993,comedy fantasy 
53996,action sci-fi thriller imax 
54001,adventure drama fantasy imax 
54004,comedy romance 
54116,drama thriller 
54121,drama romance western 
54185,documentary 
54190,drama fantasy musical romance 
54256,comedy 
54259,adventure comedy fantasy romance 
54272,animation comedy 
54274,crime drama thriller 
54276,comedy drama romance 
54281,comedy drama 
54286,action crime thriller assassin assassin-in-training(scene) espionage robertludlum
54354,documentary 
54372,crime drama mystery thriller 
54503,comedy friendship highschool michaelcera nerds selfdiscovery shenanigans virginity
54617,comedy 
54648,action comedy crime thriller 
54686,action adventure fantasy war 
54732,comedy 
54734,comedy 
54736,action drama thriller 
54745,comedy drama 
54768,children comedy 
54771,action drama horror sci-fi thriller 
54780,comedy drama romance 
54785,horror 
54787,drama thriller 
54796,comedy drama romance 
54881,documentary 
54908,action comedy 
54910,comedy horror thriller 
54934,comedy 
54962,drama mystery 
54995,action horror sci-fi 
54997,action crime drama western christianbale
54999,action comedy crime 
55020,comedy 
55036,crime drama 
55052,drama romance war 
55061,drama sci-fi 
55067,drama thriller 
55069,drama 
55071,documentary 
55080,crime drama thriller 
55094,drama mystery 
55110,drama 
55112,comedy drama romance 
55116,action adventure comedy drama thriller 
55118,crime drama thriller 
55156,documentary 
55167,action adventure animation crime fantasy anime
55190,comedy romance 
55205,drama 
55207,comedy drama 
55232,action horror sci-fi thriller 
55241,comedy 
55245,comedy romance 
55247,action adventure drama 
55250,comedy 
55253,drama romance thriller war 
55259,action adventure drama fantasy 
84512,comedy 
55261,comedy drama romance 
55267,comedy drama romance 
55269,adventure comedy drama 
55272,crime drama 
55274,drama 
55276,drama thriller 
55278,drama mystery thriller 
55280,comedy drama 
55282,horror thriller 
55290,crime drama mystery caseyaffleck greatperformances twist
55292,comedy 
55294,comedy crime drama 
55363,crime drama western 
55391,crime drama thriller 
55442,animation drama 
55444,drama 
55451,comedy drama romance 
55492,horror 
55553,comedy horror 
55555,drama 
55577,crime horror thriller 
55620,documentary 
55687,documentary 
55721,action crime drama thriller favelas
55729,comedy 
55765,crime drama thriller corruption denzelwashington mafia organizedcrime
55768,animation comedy 
55805,crime drama thriller 
55814,drama 
55820,crime drama 
55830,comedy 
55844,comedy drama romance 
55854,drama 
55872,drama musical 
55908,drama sci-fi 
55946,drama thriller war 
55995,action adventure animation fantasy imax 
56003,comedy drama sci-fi thriller 
56012,comedy documentary 
56022,drama sci-fi 
56060,comedy drama romance war 
56145,horror sci-fi 
56152,adventure animation children comedy fantasy musical romance 
56156,action crime thriller 
56169,drama thriller 
56171,adventure children fantasy 
56174,action horror sci-fi thriller imax aloneintheworld apocalypse basedonabook lastmanonearth plotholes postapocalyptic post-apocalyptic religion vampire
56176,children comedy 
56251,animation comedy sci-fi 
56274,drama 
56286,drama 
56333,comedy drama 
56336,action horror thriller 
56339,drama horror mystery thriller 
56367,comedy drama romance michaelcera notablesoundtrack pregnancy teenagepregnancy witty
56379,documentary 
56389,drama romance 
56563,documentary 
56587,comedy drama 
56607,drama 
56620,horror thriller 
56715,drama fantasy romance 
56757,drama horror musical thriller 
56775,action adventure 
56782,drama western atmospheric cerebral characterstudy gritty intense longshots morality visuallyappealing
56788,comedy drama war 
56801,action horror sci-fi 
56805,comedy musical 
56837,comedy drama romance 
56869,comedy 
56908,comedy drama romance 
56915,adventure children fantasy 
56921,action drama sci-fi thriller 
56941,comedy drama romance 
56949,comedy romance 
57147,crime drama thriller 
57183,drama 
57243,comedy drama 
57274,drama horror thriller 
57326,action adventure fantasy 
57368,action mystery sci-fi thriller 
57421,comedy horror 
