movie_id,tags
55995,angelinajolie cganimation animation basedonapoem dragon fantasy
55999,dustinhoffman natalieportman magic
56003,apocalypse dystopia puzzling surreal timetravel weird
56079,marijuana
56093,dialoguedriven
56145,frankdarabont survival antichristian apocalypse atmospheric basedonabook disaster giantmonster gory insects irreligion mobmentality monster mystery preacher predictable psychological smalltown socialcommentary stephenking supermarket surpriseending twistending
56152,amyadams disney musical newyorkcity fairytale fun humorous magicrealism parody predictable romance self-parody
56156,insanelyhotactress russia timothyolyphant assassin basedonagame killer-as-protagonist nudity(fullfrontal) videogameadaptation
56169,twistending
56171,danielcraig nicolekidman paralleluniverse phillippullman alternatereality anti-religion basedonabook comingofage fairytale fantasy fantasyworld magic religion steampunk talkinganimals
56174,newyorkcity postapocalyptic willsmith zombiedogs aloneintheworld apocalypse basedonabook disease dogs dystopia emotional greatacting horror lastmanonearth loneliness plotholes post-apocalyptic predictable religion remake sci-fi solitude survival underwhelmingending vampire virus zombies
56286,bobdylan mindfuck confusing music surreal surrealism
56333,philipseymourhoffman
56339,guillermodeltoro hauntedbythepast creepy fairytale foreignlanguage ghosts ghosts/afterlife hauntedhouse horror husband-wiferelationship imaginaryfriend mother-sonrelationship orphanage paranormal supernatural twistending
56367,allisonjanney bechdeltest:pass ellenpage j.k.simmons jasonbateman jasonreitman jennifergarner michaelcera adoption bittersweet comedy cultfilm excellentdialogue excellentscript feelgoodmovie feel-good greatsoundtrack highschool hilarious humor humorous independentfilm indie notablesoundtrack pregnancy quirky quotable snappydialog soundtrack teen teenpregnancy teenagepregnancy teenager teenagers witty
56389,natalieportman norahjones boring roadmovie visuallyappealing
56563,design interviews modernism typography
56587,jacknicholson morganfreeman cheesy death friendship inspirational jacknicholson lifephilosophy meaningoflife predictable terminalillness
56607,afghanistan
56671,jenamalone zooeydeschanel roadtrip
56693,incest
56715,nudity(topless) tomwaits afterlife alternatereality blackcomedy cultfilm darkcomedy magicrealism music quirky russianaccent suicide touching
56757,19thcentury alanrickman bechdeltest:fail broadway depp&burton england helenabonhamcarter johnnydepp musical sachabaroncohen stephensondheim timburton victorianera adaptedfrom:play basedonaplay cannibalism dark darkcomedy gothic greatcinematography killer-as-protagonist london murder quirky serialkiller violence violent visuallyappealing weird
56775,dianekruger helenmirren nicolascage conspiracytheory funny history puzzlesolving treasure treasurehunt
56782,1920s cinematography danielday-lewis oscar(bestactor) oscar(bestcinematography) paulthomasanderson atmospheric basedonabook capitalism cerebral father-sonrelationship greed gritty intense minimalist mining morality oil pauldano religion soundtrack visuallyappealing western
56788,aaronsorkin cia gooddialogue juliaroberts nudity(topless) philipseymourhoffman tomhanks afghanistan basedonatruestory coldwar politics satire truestory
56801,aliens franchise
56805,parody silly
56908,mandymoore
56941,gerardbutler hilaryswank funnymoments irishaccent romantic sad selfdiscovery
56949,jamesmarsden katherineheigl baddialogue chickflick comedyromance fullofstupidthings insultingtowomen lovestory romance romanticcomedy weddings
57183,aamirkhan
57243,israel middleeast
57274,"""foundfootage"" foreign handycam manuelavelasco atmospheric bloody contamination creepy despair foundfootage horror infection isolation panic quarantine reporter spanish virus zombies"
57368,"""foundfootage"" handycam newyorkcity alienmonster cityunderattack feelingofhelplessness foundfootage giantmonster horror military mockumentary monster sci-fi shakycamera shallow unsteady-cam"
57502,anime basedonmanga cats dark psychedelic surreal
57504,anime mamoruhosoda friendship heartwarming japanese original timetravel
57528,sylvesterstallone lotsofblood violent
57532,carmenelectra stupid
57534,remake
57640,guillermodeltoro ronperlman selmablair action basedonacomic beautifuleffects betterthanthefirst comicbook goodsequel notasgoodasthefirst quirky superhero
57669,brendangleeson colinfarrell martinmcdonagh r ralphfiennes ambiguousending assassin atmospheric beautifulscenery belgium blackcomedy britishcomedy comedy cultfilm dark darkcomedy darkhumor depression dialogue directorialdebut drama drugs foullanguage friendship funny hitman imdbtop250 irishaccent irreverent soundtrack stylized suicide twistending violence violent
57772,simulatedreality
57910,nudity(topless) castration choppedpenis comedy vaginadentata
57951,matthewmcconaughey treasure
58025,haydenchristensen samuell.jackson action basedonabook concept egomaniacs escape silly superhero teen teens teleportation terribleplot
58047,abigailbreslin elizabethbanks islafisher newyork rachelweisz ryanreynolds badacting cute divorce love marriage newyorkcity romanticcomedy
58103,uspresident assassin assassination doubleagents multiplestorylines murder secretservice
58105,basedonabook beautiful childish fantasy magic
58154,ericbana henryviiiandanneboleyn natalieportman scarlettjohansson atmospheric basedonabook england historical royalty sexualassault
58156,willferrell
58162,simonpegg
58191,torture
58293,ancientcivilization badforhistory-sense disappointing historicallyinaccurate interestingconcept prehistoricfantasy visuallyappealing
58295,jasonstatham basedonatruestory heist london robbery smalltimecriminals
58297,postapocalyptic apocalypse cannibalism futuristic madmax post-apocalyptic unintentionalcomedy virus
58299,dr.seuss jimcarrey stevecarell basedonabook happyending jungle talkinganimals worldinsideanotherworld
58301,michaelhaneke naomiwatts timroth torture dark darkhumor hostage intelligent remake thought-provoking
58303,holocaust worldwarii ethicaldilemma thought-provoking truestory
58315,mikemyers
58332,"""foundfootage"" georgea.romero zombies"
58347,christinaricci jamesmcavoy fairytale modernfantasy romance
58376,biased conspiracytheory eye-opening inaccurate
58425,iceland beautifullyfilmed
58490,francesmcdormand
58559,aaroneckhart atmospheric batman christianbale christophernolan christophernolanï¼œbatman comicbookadaption dccomics darkhero garyoldman hanszimmer heathledger joker maggiegyllenhaal michaelcaine morganfreeman oscar(bestsupportingactor) quotes soundtrack:hanszimmer supervillain action anti-hero atmospheric basedonacomic batman cinematography comicbook corruption criminalmastermind dark ensemblecast gametheory greatvillain gritty imdbtop250 murder music organizedcrime overrated psychologicalthriller psychology serialkiller stylized superhero thriller vigilante violence violent
58652,stephenchow
58803,kevinspacey lasvegas massachusettsinstituteoftechnology basedonatruestory blackjack cards casino conartist conartists gambling genius mathematics predictable
58806,ellenpage
58964,newfrenchextremism extremelyviolent gore
58972,gerardbutler jodiefoster island
58975,nudity(topless)
58998,apatowproductions billhader hawaii jasonsegel jonahhill kristenbell milakunis nudity(fullfrontal-notable) nudity(topless-brief) nudity(topless) paulrudd predictable russellbrand break-up comedy drugs gooddialogue hilarious hotel malenudity puppets romance surfing
59016,hughlaurie keanureeves
59018,newyorkcity richardjenkins beautiful greatacting humanity immigrants
59022,neilpatrickharris nudity(topless) kalpenn roadtrip sequel stonercomedy
59037,vibrantcolors visuallystunning
59103,jackiechan jetli kungfu martialarts nicevisuals
59118,british bittersweet difficultprotagonist drama happy noplot
59126,billmaher christianity documentary atheism intellectual intelligent irreligion irreverent religion skepticism stupidity thought-provoking topic:religion
59220,india
59258,amypoehler gregkinnear stevemartin tinafey pregnancy
59295,badscience christianity conspiracytheory creationism evolution intelligentdesign misinformation onesided propaganda religion
59315,bechdeltest:fail gwynethpaltrow ironman jeffbridges jonfavreau mcu marvel marvelcinematicuniverse robertdowneyjr robertdowneyjr. specialeffects theavengers tonystark action adaptedfrom:comic adventure afghanistan android(s)/cyborg(s) armsdealer basedonacomic charactergrowth comicbook funny gadgets kidnapping military sci-fi setting:afghanistan superhero superheroes technology torture vigilante visuallyappealing watchthecredits
59333,patrickdempsey
59369,cia famkejanssen liamneeson maggiegrace paris action actionpacked agent carchase crime cynical divorce espionage fatherdaughterrelationship fightscenes gritty happyending humantrafficking kidnapping onemanarmy predictable prostitution realistic revenge specialforces thriller torture unrealistic
59387,1920s visuallystriking addiction beautiful beautifulcinematography beautifulcolors bittersweet cinematography colorful fantasy fantasyworld greatcostumes heartbreaking hospital imagination mask metafiction metafilm story-in-a-story storytelling stunning stylized suicide suicideattempt surreal visuallyappealing visuallystunning
59418,ellenpage truestory
59421,ashtonkutcher camerondiaz comedy marriage
59501,c.s.lewis adventure basedonabook fantasy narnia nottruetothebook
59519,writers
59549,gaycharacter gayleadcharacter comingout gay gayrelationship gayromance homosexuality lgbt selfdiscovery surfing
59594,johncusack
59604,abuse familyrelationships torture
59615,cateblanchett harrisonford stevenspielberg adventure aliens archaeology indianajones ridiculousend sequel silly stupid
59709,elijahwood mathematics university
59725,basedonatvshow newyorkcity nudity(topless) sarahjessicaparker chickflick fashion feminism infidelity predictable romance wedding
59727,disturbing homeinvasion littledialogue murder serialkillers tense terrifying
59729,incest
59731,arnoldschwarzenegger steroids
59784,angelinajolie dreamworks dustinhoffman jackblack jackiechan kungfu sethrogen animals animation anti-hero comedy destiny dragon father-sonrelationship food funny goodversusevil martialarts panda pixar talkinganimals underdog
59900,adamsandler exaggerated overthetop ridiculous tasteless
59995,andrewgarfield british depressing identity moving suicide
60037,badscience m.nightshyamalan markwahlberg zooeydeschanel badending disaster endoftheworld entertainingforthewrongreasons epidemic farfetched survival weakdialogue weakstory weakwriting
