movie_id,title,year,bag_of_words
30749,Hotel Rwanda,2004,drama war africa doncheadle rwanda tragedy unitednations basedonatruestory civilwar depressing drama ethnicconflict factual genocide history imdbtop250 journalism racism survival truestory war
30793,Charlie and the Chocolate Factory,2005,adventure children comedy fantasy imax helenabonhamcarter johnnydepp timburton author:roalddahl basedonabook basedonbook chocolate colorful dark fantasy quirky remake roalddahl sillyfun
30803,3-Iron (Bin-jip),2004,drama romance kimki-duk romanticandsweet unlikelyfriendships cerebral korean magicrealism magicalrealism quiet quirky silent understated verylittledialogue visual
30810,"Life Aquatic with Steve Zissou, The",2004,adventure comedy fantasy billmurray cateblanchett criterion cultclassic nudity(topless) owenwilson wesanderson willemdafoe absurd adventure comedy dark davidbowie deadpan father-sonrelationship friendship funny greatsoundtrack ocean off-beatcomedy quirky slow stylized submarine visuallyappealing weird whimsical
30812,"Aviator, The",2004,drama cateblanchett howardhughes judelaw katebeckinsale leonardodicaprio martinscorsese aviation biography biopic greatacting historical long mentalillness moviebusiness truestory
30816,"Phantom of the Opera, The",2004,drama musical romance andrewlloydwebber gerardbutler joelschumacher musical romance bittersweet visuallyappealing
30820,"Woodsman, The",2004,drama disturbingandmoving kevinbacon childabuse couldgofarther disturbing honest mentalhealth paedophilia pedophile
30825,Meet the Fockers,2004,comedy benstiller dustinhoffman robertdeniro stupidhumor
30848,"Love Song for Bobby Long, A",2004,drama johntravolta scarlettjohansson
30850,"Merchant of Venice, The",2004,drama alpacino shakespeare
31184,Appleseed (Appurushîdo),2004,action animation fantasy sci-fi anime sci-fi technology
31221,Elektra,2005,action adventure crime drama jennifergarner comicbook marvel superhero
31225,Coach Carter,2005,drama basketball inspirational sports
31364,Memories of Murder (Salinui chueok),2003,crime drama mystery thriller joon-hobong atmospheric disturbing gritty korean melancholy policebrutality policeinvestigation serialkiller understated
31408,Summer Storm (Sommersturm),2004,drama romance gayleadcharacter comingofage
31410,"Downfall (Untergang, Der)",2004,drama war adolfhitler berlin biography german germany nazigermany nazis nudity(topless) worldwarii controversial disturbing factual historical history imdbtop250 suicide war
31420,Assault on Precinct 13,2005,action crime drama thriller ethanhawke laurencefishburne corruption
31437,Nobody Knows (Dare mo shiranai),2004,drama japan tokyo abandonment basedonatruestory deliberate meditative siblings
31658,Howl's Moving Castle (Hauru no ugoku shiro),2004,adventure animation fantasy romance hayaomiyazaki japan joehisaishi studioghibli adventure animation anime anti-war basedonabook dreamlike fanciful fantasy fantasyworld humorous magic romance steampunk stylized war whimsical witch wizards
31660,Steamboy (Suchîmubôi),2004,action animation drama sci-fi patrickstewart anime steampunk
31685,Hitch,2005,comedy romance evamendes kevinjames newyorkcity willsmith chickflick comedy datingadvice funny predictable romanticcomedy
31696,Constantine,2005,action fantasy horror thriller alanmoore dccomics keanureeves rachelweisz tildaswinton adaptedfrom:comic angels comicbook demons goodversusevil gothic heavenandhell mythology religion spiritualwarfare supernatural surreal
31804,Night Watch (Nochnoy dozor),2004,action fantasy horror mystery sci-fi thriller alternatereality atmospheric greatcinematography vampires
31878,Kung Fu Hustle (Gong fu),2004,action comedy chinesehumor stephenchow comedy kungfu martialarts pissyourpantsfunny slapstick
31952,Control (Kontroll),2003,comedy crime drama mystery dark darkcomedy subway surreal symbolism
32031,Robots,2005,adventure animation children comedy fantasy sci-fi imax ewanmcgregor robinwilliams inventor robots
32211,Thriller: A Cruel Picture (Thriller - en grym film),1974,action crime drama thriller rape revenge
32460,Knockin' on Heaven's Door,1997,action comedy crime drama comedy german moritzbleibtreu tilschweiger friendship roadtrip terminalillness
32587,Sin City,2005,action crime film-noir mystery thriller action bechdeltest:pass beniciodeltoro brucewillis cliveowen frankmiller jessicaalba mickeyrourke neo-noir nudity(topless) quentintarantino robertrodriguez rosariodawson sci-fi adaptedfrom:comic artistic atmospheric basedonacomic basedoncomic blackcomedy brutal brutality cannibalism castration comicbook corruption crime dark disturbing filmnoir gritty imdbtop250 multiplestorylines murder narrated police revenge storytelling strippers stylized stylizedviolence superhero surreal surrealism violence violent visual visuallyappealing visuallystunning
32596,Sahara,2005,action adventure comedy africa treasure
32840,Vincent,1982,animation claymation darkhumor short stopmotion
32892,Ivan's Childhood (a.k.a. My Name is Ivan) (Ivanovo detstvo),1962,drama war amazingcinematography dreams worldwarii blackandwhite visuallyappealing
32898,"Trip to the Moon, A (Voyage dans la lune, Le)",1902,action adventure fantasy sci-fi blackandwhite classic moon
33004,"Hitchhiker's Guide to the Galaxy, The",2005,adventure comedy sci-fi alanrickman johnmalkovich martinfreeman zooeydeschanel absurd alieninvasion aliens americanizedmovies apocalypse basedonabook britishcomedy bureaucracy comedy dolphins douglasadams dumbeddown endoftheworld humor post-apocalyptic sarcasm sci-fi space spacetravel whimsical witty
33145,"Lot Like Love, A",2005,comedy drama romance amandapeet ashtonkutcher chemistry happyending romance
33154,Enron: The Smartest Guys in the Room,2005,documentary business corruption economics money scandal
33162,Kingdom of Heaven,2005,action drama romance war evagreen jerusalem liamneeson orlandobloom ridleyscott action christian cinematography crusades history islam medieval religion
33166,Crash,2004,crime drama brendanfraser nudity(topless-brief) nudity(topless) oscar(bestpicture) sandrabullock culturalconflict easilyconfusedwithothermovie(s)(title) ensemblecast losangeles multiplestorylines overrated political raceissues racism relationships socialcommentary thought-provoking twistending
33171,Mysterious Skin,2004,drama mystery josephgordon-levitt childabuse disturbing dramatic gay homosexuality josephgordon-levitt malenudity maleprostitute memories prostitution queer repression
33437,Unleashed (Danny the Dog),2005,action crime drama thriller jetli morganfreeman martialarts psychology
33493,Star Wars: Episode III - Revenge of the Sith,2005,action adventure sci-fi ewanmcgregor georgelucas haydenchristensen natalieportman samuell.jackson starwars action adventure dark fantasy franchise goodversusevil greatsoundtrack mysticwarriors nohappyending robots romance sci-fi sequel space spaceopera super-hero teenagelove war whineyprotagonist
33585,9 Songs,2004,drama romance realsex sex
33615,Madagascar,2005,adventure animation children comedy benstiller dreamworks sachabaroncohen animals animation comedy funny lemurs penguins talkinganimals
33646,"Longest Yard, The",2005,comedy drama football prison
33660,Cinderella Man,2005,drama romance 1930s biography paulgiamatti ragstoriches ronhoward russellcrowe sports boxing boxingdrama greatdepression husband-wiferelationship inspirational overcomingadversity poverty radio sports truestory
33679,Mr. & Mrs. Smith,2005,"action adventure comedy romance action angelinajolie bradpitt kick-buttwomen shootingandshooting vincevaughn action assassin badassfemalelead erotictension espionage funny husband-wiferelationship romanticaction romanticcomedy smart,sexy,stylish spies"
33683,High Tension (Haute tension) (Switchblade Romance),2003,horror thriller newfrenchextremism gore homophobic horror killer lesbian plottwist psycho slasher
33794,Batman Begins,2005,action crime imax batman christianbale christophernolan cillianmurphy dc dccomics garyoldman hanszimmer liamneeson michaelcaine morganfreeman action adaptedfrom:comic alterego atmospheric basedonacomic basedoncomic batman comic comicbook dark imdbtop250 melancholy ninja philosophical stylized superhero super-hero superhero thought-provoking vigilante
33817,My Summer of Love,2004,drama romance emilyblunt england lesbian romance
33834,Land of the Dead,2005,action horror thriller asiaargento georgea.romero amazingmake-upeffects idiotic post-apocalyptic splatter zombie zombies
33836,Bewitched,2005,comedy fantasy romance basedonatvshow nicolekidman willferrell witch
33880,Me and You and Everyone We Know,2005,comedy drama fathersandsons indie sexualawakening suburbandysfunction artistic avantegarde bittersweet deadpan humorous independentfilm irreverent quirky surreal unique weird
33896,3 Extremes (Three... Extremes) (Saam gaang yi),2004,horror takashimiike cannibalism disturbing
33903,"Edukators, The (Die Fetten Jahre sind vorbei)",2004,comedy crime drama romance nudity(topless) complexrelationships idealism interestingconcept politics psychology revolution thought-provoking
34048,War of the Worlds,2005,action adventure sci-fi thriller dakotafanning h.g.wells stevenspielberg timrobbins tomcruise action adaptedfrom:book alieninvasion aliens apocalypse badacting basedonabook cliche dark fatherdaughterrelationship invasion overrated remake sci-fi singlefather slow spielberg terribleending weakending
34072,"March of the Penguins (Marche de l'empereur, La)",2005,documentary animals antarctica beautiful beautifullyfilmed documentary morganfreeman nature penguins survival
34143,Dark Water,2005,drama horror thriller jenniferconnelly remake
34150,Fantastic Four,2005,action adventure sci-fi campy chrisevans jessicaalba marvel specialeffects adaptedfrom:comic boring cheesy comicbook heroineintightsuit idiotic invisibility sexyfemalescientist super-hero superhero
34153,Murderball,2005,documentary disability documentary sports
34162,Wedding Crashers,2005,comedy romance christopherwalken islafisher nudity(topless) owenwilson rachelmcadams vincevaughn willferrell buddymovie classic comedy funny owenwilson predictable romance silly vincevaughn wedding weddings
34271,Hustle & Flow,2005,crime drama hiphop prostitution pursuingadream
34292,Hardware,1990,action horror sci-fi cyberpunk dystopia post-apocalyptic
34319,"Island, The",2005,action sci-fi thriller ewanmcgregor michaelbay michealbay scarlettjohansson seanbean stevebuscemi action cloning dystopia freedom future genetics immortality multipleroles predictable sci-fi scifi surpriseending surreal thriller
34332,Sky High,2005,action adventure children comedy highschool superhero
34334,Stealth,2005,action adventure sci-fi thriller artificialintelligence aviation
34405,Serenity,2005,action adventure sci-fi alantudyk bechdeltest:fail firefly josswhedon nathanfillion spacetravel action adventure aliens anti-hero assassin basedonatvshow basedontvseries blackcomedy comedy cultfilm dystopia ensemblecast evilempire firefly friendship fugitive funny greatdialogue josswhedon quirky sci-fi scifi socialcommentary space spaceopera spacewestern western witty
34437,Broken Flowers,2005,comedy drama atmospheric billmurray jimjarmusch nudity(fullfrontal) bittersweet comedy melancholic openendedendings quirky roadtrip surreal understated
34520,"Dukes of Hazzard, The",2005,action adventure comedy notfunny redneck
34523,The Chumscrubber,2005,comedy drama highschool suburbia suicide
34528,Junebug,2005,comedy drama amyadams classissues quirky understated
34532,"Skeleton Key, The",2005,drama horror mystery thriller hoodoo johnhurt neworleans twistending voodoo betterthanexpected magic mysteriousorthrilling surreal
34534,Four Brothers,2005,action crime drama markwahlberg revenge
34542,Grizzly Man,2005,documentary wernerherzog bears biopic documentary eccentricity
35347,Animal Farm,1954,animation drama 2danimation georgeorwell allegory
35836,"40-Year-Old Virgin, The",2005,comedy romance juddapatow nudity(topless-notable) nudity(topless) paulrudd sethrogen stevecarell comedy crudehumor dumb funny geeks greatdialogue hilarious marijuana nerds romance romanticcomedy sex sexcomedy stevecarell virginity
35957,Red Eye,2005,horror thriller airplane cillianmurphy rachelmcadams wescraven flying non-bloodythriller suspense weakending
36276,Hidden (a.k.a. Cache) (Caché),2005,drama mystery thriller michaelhaneke arthouse
