movie_id,title,year,bag_of_words
148335,Skirts Ahoy!,1952,comedy 
148337,"So Young, So Bad",1950,drama 
148339,Some Kind Of A Nut,1969,comedy 
148341,All I Want Is Christmas,2012,children comedy 
148344,The Caller,2009,drama thriller 
148347,The Dude Goes West,1948,comedy western 
148355,South Kensington,2001,comedy 
148357,Le dernier souffle,1999,crime drama 
148359,Louder Than Words,2013,drama 
148361,Apocalipsis sobre el río amarillo,1960,drama 
148363,The Cat Ate the Parakeet,1972,drama 
148365,Eddie Izzard: Unrepeatable,1994,comedy 
148367,Sanjay's Super Team,2015,animation 
148369,The Wave,2015,action drama thriller raceagainsttime disaster disastermovie norway
148372,Schneider vs. Bax,2015,comedy thriller 
148374,Cosmos,2015,drama 
148376,A Small September Affair,2014,drama mystery romance 
148378,Cold Eyes of Fear,1971,thriller 
148380,Wir tun es für Geld,2014,comedy romance 
148382,If the Shoe Fits,1990,comedy romance 
148384,If I Had Four Dromedaries,1966,documentary 
148386,The Wind of the Night,1999,drama 
148388,Some Kind Of Hate,2015,horror 
148390,L'Allée du Roi,1995,(no genres listed) 
148392,Drowning Ghost,2004,horror thriller 
148394,Svart Lucia,1992,drama mystery 
148396,Lady of Csejte,2015,drama horror thriller 
148398,Besökarna,1988,horror 
148400,Highway of Tears,2014,documentary 
148402,Drone,2014,documentary war 
148404,The President,2014,drama 
148406,Home from Home – Chronicle of a Vision,2013,drama 
148408,Mars Needs Women,1967,horror sci-fi 
148410,The Hollow,2015,horror 
148412,Quantum Apocalypse,2010,sci-fi 
148414,End of the World,2013,action adventure comedy sci-fi 
148416,The 12 Disasters of Christmas,2012,sci-fi 
148418,Earthfall,2015,action sci-fi 
148420,10.0 Earthquake,2014,action adventure 
148422,Mega Shark vs. Mecha Shark,2014,action sci-fi thriller 
148424,Chi-Raq,2015,comedy drama 
148426,Fateful Findings,2013,drama fantasy thriller sobadit'sgood
148428,Heartstopper,2006,horror 
148430,Naked as We Came,2013,(no genres listed) 
148432,Jim Henson’s Turkey Hollow,2015,comedy 
148434,Eating Out: Drama Camp,2011,comedy 
148438,Madeline: Lost in Paris,1999,animation 
148440,Babysitting 2,2015,comedy 
148442,My Life Directed by Nicolas Winding Refn,2014,documentary 
148444,Emil and the Detectives,1931,comedy crime 
148446,The Knockout,1914,comedy 
148448,The Tramp,1915,comedy 
148450,Rageh Inside Iran,2007,documentary 
148452,The Irrefutable Truth About Demons,2000,horror 
148454,Tokyo Raiders,2000,action comedy thriller 
148456,The Queen,1968,documentary 
148458,Weekend of a Champion,1972,(no genres listed) 
148460,Weekend of a Champion,2013,documentary 
148462,Men Boxing,1891,action documentary 
148464,No Tomorrow,2010,(no genres listed) 
148466,The Garden of Sinners - Chapter 1: Thanatos. (Overlooking View),2007,animation 
148468,The Garden of Sinners - Chapter 2: …and nothing heart. (Murder Speculation Part A),2007,animation 
148470,"The Garden of Sinners - Chapter 3: ever cry, never life. (Remaining Sense of Pain)",2008,animation 
148472,The Garden of Sinners - Chapter 6: Fairy Tale. (Oblivion Recording),2008,animation 
148474,The Garden of Sinners - Chapter 7: ……not nothing heart. (Murder Speculation Part B),2009,animation 
148476,Les dissociés,2015,comedy 
148478,Monkey King: Hero Is Back,2015,animation comedy fantasy 
148480,Double Down,2005,action drama 
148482,Truth,2015,drama 
148484,The Letters,2015,drama 
148486,Another Gay Sequel: Gays Gone Wild!,2008,comedy 
148488,Christmas Icetastrophe,2014,sci-fi 
148490,L'invincibile cavaliere mascherato,1963,adventure 
148502,Fugitive Lady,1950,crime drama 
148512,Seattle Superstorm,2012,action sci-fi 
148526,Fury of Achilles,1962,(no genres listed) 
148540,Desirable Teacher 2,1982,comedy 
148542,Where Can You Go Without the Little Vice?,1979,comedy 
148548,"Rome, the other face of violence",1976,action crime 
148550,A Special Cop in Action,1976,action crime thriller 
148554,Nude Odeon,1978,(no genres listed) 
148556,La liceale al mare con l'amica di papà,1980,comedy 
148560,Violent City,1975,(no genres listed) 
148562,Valentina... The Virgin Wife,1975,comedy 
148564,"Between God, The Devil and a Winchester",1968,(no genres listed) 
148566,I due magnifici fresconi,1968,comedy 
148572,Bullet in the Flesh,1967,(no genres listed) 
148574,Due Rrringos nel Texas,1967,comedy 
148578,7 monaci d'oro,1966,(no genres listed) 
148582,African Story,1971,mystery thriller 
148584,Decameron proibitissimo (Boccaccio mio statte zitto),1972,comedy 
148586,Desirable Teacher,1981,comedy 
148588,Desperate Moves,1981,comedy 
148590,Brave,1994,drama 
148592,Just Jim,2015,comedy 
148598,Valentino,1951,(no genres listed) 
148602,Chicago Deadline,1949,crime 
148604,Those Endearing Young Charms,1945,comedy drama romance 
148606,The Unseen,1945,mystery 
148608,The Perfect Marriage,1947,(no genres listed) 
148612,Desert Fury,1947,crime drama 
148614,So Evil My Love,1948,drama 
148616,Sealed Verdict,1948,drama 
148618,Dino Time,2012,adventure animation children comedy 
148620,Our Times,2015,drama romance 
148622,To the Fore,2015,action drama romance 
148624,Top Cat The Movie,2011,animation 
148626,"Big Short, The",2015,drama bradpitt christianbale housingbubble margotrobbie oscarnominee:bestpicture ryangosling stevecarell wallstreet witty banking breakingthefourthwall business documentary ensemblecast facts finance financialcrisis fraud funny greatsoundtrack heavy-handed interesting investors makesgoodpoints money mortgage notsubtle political soundtrack speculation trading truestory wallstreet witty
148628,The Throwaways,2015,thriller 
148630,A Chinese Ghost Story III,1991,action comedy fantasy horror 
148632,Applesauce,2015,comedy 
148634,Christmas Eve,2015,comedy 
148636,John Lennon - Plastic Ono Band,2008,documentary 
148638,Sherlock Holmes,1916,drama mystery 
148640,The American Mall,2008,comedy drama romance 
149828,The Unseen,1980,horror 
148642,How to Win at Checkers (Every Time),2015,(no genres listed) 
148644,Two Tigers,2007,action adventure thriller 
148646,"Sex, Lies and Death",2011,crime drama romance thriller 
148650,Mrs. Lambert Remembers Love,1991,drama 
148652,The Ridiculous 6,2015,comedy western 
148654,Fighting Fish,2012,action 
148657,Loham,2015,drama thriller 
148659,Ennum Eppozhum,2015,children drama 
148661,Spirit,2012,action thriller 
148663,Psychic Killer,1975,horror thriller 
148665,William Shatner Presents: Chaos on the Bridge,2015,documentary sci-fi 
148667,John Mulaney: The Comeback Kid,2015,comedy 
148669,L for Leisure,2014,comedy 
148671,Saw,2003,crime horror 
148673,Northpole,2014,children fantasy 
148675,North Pole: Open For Christmas,2015,children fantasy 
148677,Ουζερί Τσιτσάνης,,(no genres listed) 
148679,Amy Schumer: Mostly Sex Stuff,2012,comedy 
148681,Loup,2009,adventure 
148683,American Hero,2015,action comedy sci-fi 
148685,Night Owls,2015,comedy drama 
148687,Led Zeppelin: Celebration Day,2012,documentary 
148689,The Incident,2014,sci-fi 
148691,The Chiefs,2004,(no genres listed) 
148693,Architecture 101,2012,comedy romance 
148695,Under the Rainbow,2013,comedy 
148697,April 9th,2015,drama war 
148699,I Believe in Miracles,2015,documentary 
148701,The Girl in the Book,2015,drama 
148703,The Wave,1891,documentary 
148705,A Hand Shake,1892,(no genres listed) 
148707,Angels of Revolution,2014,(no genres listed) 
148709,Mojave,2015,thriller 
148711,Steak (R)évolution,2014,adventure children documentary 
148713,Visitors of the Night,1995,sci-fi 
148715,Motorcycle Gang,1994,(no genres listed) 
148717,Red Wine,2013,crime drama 
148719,China Heavyweight,2012,documentary 
148721,Yalom's Cure,2014,documentary 
148723,Fear of Clowns,2004,horror thriller 
148725,Psalm 21,2009,horror sci-fi thriller 
148727,Tumbledown,2016,comedy romance 
148729,9-Man,2014,documentary 
148731,La Sfida,1958,(no genres listed) 
148735,Many Wars Ago,1971,drama war 
148737,Chronicle of a Death Foretold,1987,crime drama thriller 
148739,The Palermo Connection,1990,thriller 
148741,Neapolitan Diary,1992,(no genres listed) 
148749,Mortacci,1989,(no genres listed) 
148751,Il minestrone,1981,comedy 
148753,Bawdy Tales,1973,drama 
148755,Ostia,1970,(no genres listed) 
148757,Beneath Loch Ness,2002,action horror mystery sci-fi thriller 
148761,Atomic Train,1999,action thriller 
148763,IMAX - The Dream Is Alive,1985,documentary 
148765,Evil Alien Conquerors,2003,comedy sci-fi 
148767,A Kid in Aladdin's Palace,1998,adventure children 
148769,The Education Of Shelby Knox,2005,documentary 
148771,The Girl on the Stone,2007,drama 
148773,Spy School,2008,action adventure children comedy 
148775,Wizards of Waverly Place: The Movie,2009,adventure children comedy drama fantasy sci-fi 
148777,China Dolls,1992,(no genres listed) 
148779,Second Skin,2009,documentary 
148781,Under the Electric Sky,2014,documentary 
148783,The Pit,2009,documentary 
148785,One Six Right,2005,documentary 
148789,The Hunchedback Horse,1947,(no genres listed) 
148791,Paris Follies,2014,comedy 
148793,Friends from France,2013,drama 
148795,Fatherland,1986,(no genres listed) 
148797,Ginger & Cinnamon,2003,comedy drama romance 
148799,Be Seeing You,1968,documentary 
148801,10%: What Makes a Hero?,2013,adventure documentary 
148803,100 Ghost Street: The Return of Richard Speck,2012,horror 
148805,The Unwanted,2014,drama horror mystery 
148807,The Wall,1983,(no genres listed) 
148809,Another Way,1982,drama 
148811,The Legend of Bhagat Singh,2002,drama 
148814,Stranded,2015,drama 
148816,Gone Too Far!,2014,comedy 
148818,Sawney: Flesh of Man,2012,horror 
148820,Inbred,2012,horror thriller 
148824,Chemerical,2009,documentary 
148826,Le bonheur d'Elza,2011,(no genres listed) 
148828,For Lovers Only,2011,drama romance 
148830,Heleno,2012,drama 
148836,Maidan,2014,documentary 
148838,Zhit,2010,action drama 
148842,Snowman's Land,2010,comedy crime thriller 
148844,The Heineken Kidnapping,2011,crime drama thriller 
148846,The Zookeeper,2001,(no genres listed) 
148848,The Pink Floyd and Syd Barrett Story,2003,documentary 
148850,Rudolph's Shiny New Year,1976,animation fantasy 
148853,Beltracchi - The Art of the Forgery,2014,crime documentary 
148855,Ghost in the Shell: The New Movie,2015,animation sci-fi 
148857,"Christmas, Again",2015,drama romance 
148859,Archipelago,2010,drama 
148861,Sarancha,2014,(no genres listed) 
148863,Little Thirteen,2012,drama 
148865,Totally True Love,2011,action children drama 
148867,Extraction,2015,thriller 
148869,Firetrap,2001,action thriller 
148871,Whiffs,1975,comedy 
148875,Ingredients,2009,documentary 
148877,Fencing,1892,(no genres listed) 
148879,Nunca en horas de clase,1978,comedy 
148881,World of Tomorrow,2015,animation comedy existential future short shortfilm
148884,Night #1,2011,drama 
148886,Dinosaur Island,1994,adventure comedy fantasy 
148888,Zoolander 2,2016,comedy 
148890,Johan Falk: The Outlaws,2009,action thriller 
148892,Johan Falk: Operaatio Satakieli,2009,action thriller 
148894,Hex,1973,drama horror 
148898,The Pyramid,2007,action crime thriller 
148902,View From A Blue Moon,2015,(no genres listed) 
148904,Anuvahood,2011,comedy 
148906,Shadey,1985,(no genres listed) 
148909,Tarzan in Manhattan,1989,action adventure 
148911,Young Love,2001,drama romance 
148913,Die Akte Golgatha,2010,adventure 
148915,Love at the Thanksgiving Day Parade,2012,(no genres listed) 
148917,Gangsta Granny,2013,(no genres listed) 
148919,Innocent Killers,2015,comedy crime 
148921,The Legend of Barney Thomson,2015,comedy drama thriller 
148923,Mississippi Damned,2009,(no genres listed) 
148926,Ice Spiders,2007,horror sci-fi thriller 
148928,Unbranded,2015,documentary 
148930,Death in a French Garden,1985,crime drama mystery romance 
148932,The Lion Guard: Return of the Roar,2015,animation 
148934,The Samurai That Night,2012,drama 
148936,After School,2008,(no genres listed) 
148938,"Justice, My Foot!",1992,comedy drama 
148940,Fight Back to School,1991,action comedy 
148942,His Name was King,1971,western 
148944,The Lily of Belgium,1915,animation 
148946,The Kindergarten Teacher,2014,drama 
148948,A Fighter's Blues,2000,drama romance 
148950,72 Tenants of Prosperity,2010,comedy 
148952,Vampire Circus,1972,horror 
148954,Hitting the Apex,2015,documentary 
148956,How to Be Single,2016,comedy romance 
148958,Huge,2011,(no genres listed) 
148960,Winning Dad,2015,(no genres listed) 
148962,Wir sind die Neuen,2014,comedy 
148964,Memories of the Sword,2015,action adventure drama 
148966,The Nesting,2015,thriller 
148968,Encounters,2014,horror mystery sci-fi 
148970,Anguish,2015,horror 
148972,Doctor Mordrid,1992,action fantasy sci-fi thriller 
148974,Winning: The Racing Life of Paul Newman,2015,documentary 
148976,Marvel Super Hero Adventures: Frost Fight!,2015,animation fantasy 
148978,Blue Exorcist: The Movie,2012,animation fantasy horror mystery 
148980,Finders Keepers,2015,documentary 
148982,Devil Dog: The Hound of Hell,1978,horror 
148984,The Propaganda Game,2015,documentary 
148986,Darkness on the Edge of Town,2015,thriller 
148988,Two Step,2015,crime drama thriller 
148990,The Brave Archer,1977,action drama 
148992,The Brave Archer 2,1978,action drama 
148994,The Brave Archer 3,1981,action drama 
149001,Assassins Run,2013,action crime thriller 
149004,Bolshoi Babylon,2015,documentary 
149007,Bowery Buckaroos,1947,comedy western 
149009,She Who Must Burn,,(no genres listed) 
149011,He Never Died,2015,comedy drama horror 
149020,Night Into Morning,1951,(no genres listed) 
149026,Shutter,2013,thriller 
149028,Sinatra,1992,drama 
149030,Steelyard Blues,1973,comedy crime drama 
149032,Flirting with Fate,1916,(no genres listed) 
149034,The Assassin,1961,crime mystery thriller 
149038,The Assassin,1967,action drama 
149041,10+10,2011,(no genres listed) 
149043,"The Green, Green Grass of Home",1982,drama 
149045,Cheerful Wind,1981,drama romance 
149047,Cute Girl,1980,drama romance 
149068,The Battle Wizard,1977,action 
149070,The Black Marble,1980,comedy crime romance 
149072,The Last Fall,2012,drama 
149075,Troublemakers,1994,western 
149077,The Perfect Weapon,1991,action drama 
149080,A Fare to Remember,,(no genres listed) 
149082,OzLand,2015,drama fantasy sci-fi 
149084,Another World,2015,action horror sci-fi 
149086,Found in Time,2012,(no genres listed) 
149088,Raggedy Ann & Andy: A Musical Adventure,1977,animation 
149090,The Code,,(no genres listed) 
149092,The Christmas Carol,1949,drama fantasy 
149094,The Testaments,2000,drama 
149096,Samurai Cop 2: Deadly Vengeance,2015,action comedy crime 
149098,The Roller Blade Seven,1991,action drama sci-fi 
149100,Eskil & Trinidad,2013,children drama 
149102,Fraternity Row,1977,drama 
149104,Sunshine Follows Rain,1946,drama romance 
149106,Elves,1989,(no genres listed) 
149108,Murder in the Dark,2013,horror mystery thriller 
149110,The Priests,2015,crime drama mystery thriller 
149112,The Accidental Detective,2015,comedy thriller 
149114,The Cat Vanishes,2011,drama thriller 
149116,The Thin Yellow Line,2015,(no genres listed) 
149118,Les Maitres Du Suspense,2014,comedy 
149120,Hands off Mississippi,2007,adventure children comedy 
149122,The Runway,2010,comedy drama 
149124,A Town Without Christmas,2001,(no genres listed) 
149126,The Clones,1973,action sci-fi 
149128,The Gnome,2005,(no genres listed) 
149130,The Zohar Secret,2015,comedy drama sci-fi 
149132,Raw Force,1982,action adventure horror 
149134,Ratataplan,1979,comedy 
149136,I Made a Splash,1980,(no genres listed) 
149138,Il Bi e il Ba,1986,(no genres listed) 
149144,Parasyte: Part 1,2014,horror sci-fi 
149146,Parasyte: Part 2,2015,horror sci-fi 
149148,Dark Awakening,2014,horror mystery thriller 
149150,Halfweg,2014,comedy drama 
149152,Mr. Miracle,2014,children drama 
149154,Uuno Turhapuro – This Is My Life,2004,comedy 
149156,Johtaja Uuno Turhapuro - pisnismies,1998,comedy 
149158,Double-Uuno,1988,(no genres listed) 
149160,Uuno Turhapuro - kaksoisagentti,1987,comedy 
149162,Uuno Turhapuro muuttaa maalle,1986,comedy 
149164,Uuno Turhapuron muisti palailee pätkittäin,1983,comedy 
149166,Uuno Turhapuro menettää muistinsa,1982,comedy 
149168,Uuno Turhapuron Aviokriisi,1981,comedy 
149170,Tup-akka-lakko,1980,(no genres listed) 
149172,The Test-tube Adult and Simo's Angels,1979,(no genres listed) 
149174,"Rautakauppias Uuno Turhapuro, presidentin vävy",1978,(no genres listed) 
