movie_id,bag_of_words
104604,drama 
104606,action adventure crime war 
104608,horror 
104610,horror sci-fi thriller 
104612,comedy documentary 
104625,drama 
104627,drama 
104629,action adventure 
104631,drama romance 
104636,documentary 
104638,action adventure sci-fi 
104640,crime drama 
104642,thriller war 
104654,drama 
104656,action romance western 
104662,comedy musical 
104669,drama 
104671,horror romance thriller 
104673,action drama thriller 
104675,drama 
104685,animation comedy musical 
104698,horror 
104712,comedy drama 
104721,documentary 
104723,comedy 
104726,documentary 
104728,documentary 
104731,comedy crime mystery 
104733,comedy 
104736,crime drama mystery 
104741,drama 
104743,comedy 
104757,documentary 
104760,action crime 
104762,drama 
104774,drama 
104776,action drama war 
104778,drama western 
104795,mystery romance western 
104805,action horror 
104807,documentary 
104809,crime horror mystery 
104815,action romance western 
104817,western 
104823,drama musical 
104829,comedy drama 
104832,crime drama film-noir 
104837,action crime 
104839,drama 
104841,action sci-fi imax 3d 3deffects boring georgeclooney hollow oscar(bestcinematography) oscar(bestediting) oscar(bestmusic-originalscore) oscar(bestsoundediting) oscarnominee:bestpicture sandrabullock simple spacestation acting astronauts atmospheric badscience beautiful cgi cheesy cinematography clichecharacters feeblecharacterdevelopment intense isolation longshots overrated physics plot plotless pointless predictable realistic religion sandrabullock sci-fi science score setting:space sexist slowaction slowpace space spaceprogram spacetravel strongfemalelead suspense thought-provoking unrealistic visuallyappealing visuallystunning zerogravity
104843,comedy drama 
104847,comedy romance 
104849,drama thriller 
104854,drama 
104863,comedy drama romance friendship
104867,drama romance 
104870,action sci-fi 
104875,adventure comedy musical sci-fi 
104879,drama mystery thriller denisvilleneuve hughjackman jakegyllenhaal abduction absorbing acting atmospheric dark detective greatdirection greatending imprisonment investigation kidnapping missingchildren morality mystery nuanced photography realistic realisticaction slowburn takingjusticeintoownhands tasteful thriller torture
104881,drama thriller christianbale
104883,horror thriller 
104903,drama musical 
104906,comedy romance 
104908,horror thriller horror possession serialkiller
104910,drama 
104913,action drama 1970s ferrari formula1 mclaren ronhoward basedonatruestory cars competition greatskill greatsoundtrack interestingcharacters racecardriver racing rivalry sports truestory unpredictable
104920,comedy drama 
104923,drama 
104925,action comedy crime mafia
104936,documentary 
104944,drama fosterhome abuse brielarson feel-good fostercare goodacting indie mentalhealth mentalillness realistic sexualabuse sociology touching
104947,drama thriller 
104954,comedy romance 
104959,drama romance 
104961,action drama western 
104969,comedy 
104971,documentary 
104973,documentary 
104975,documentary 
104984,sci-fi 
104996,drama thriller 
104998,drama 
105011,documentary 
105017,drama romance 
105028,drama 
105032,comedy 
105037,comedy virginity
105040,drama sci-fi thriller 
105042,comedy 
105044,drama 
105047,horror 
105049,comedy 
105051,comedy 
105053,mystery thriller 
105057,drama 
105071,action horror thriller 
105073,crime drama 
105077,comedy 
105079,western 
105081,comedy 
105084,comedy drama romance 
105086,musical 
105104,comedy 
105117,comedy romance 
105119,comedy 
105121,action drama war 
105128,documentary 
105130,drama war 
105133,action drama 
105135,horror 
105142,action comedy western 
105144,action drama 
105147,action adventure comedy fantasy 
105155,documentary 
105157,comedy romance 
105159,drama 
105165,sci-fi 
105176,horror thriller 
105178,sci-fi 
105181,horror sci-fi 
105193,drama 
105197,adventure drama acting dementia funny poignant slow
105204,horror 
105206,action horror thriller 
105211,comedy drama romance 
105213,comedy drama romance josephgordon-levitt juliannemoore newjersey scarlettjohansson sexaddiction directorialdebut pornography pornography'sinfluence relationships socialcommentary
105215,documentary 
105217,adventure animation children comedy 
105223,western 
105227,documentary 
105236,action adventure fantasy 
105238,drama 
105240,crime drama mystery 
105242,adventure comedy thriller 
105244,documentary 
105246,drama fantasy 
105250,documentary 
105252,action adventure fantasy 
105254,adventure comedy 
105266,documentary 
105279,comedy crime mystery romance 
105282,comedy 
105288,crime thriller 
105290,crime thriller 
105292,action thriller 
105296,drama thriller 
105299,documentary 
105302,crime drama thriller 
105304,drama 
105314,action adventure fantasy musical romance 
105320,action western 
105328,documentary 
105330,comedy 
105338,action comedy drama thriller 
105340,comedy drama 
105343,crime drama thriller 
105345,drama 
105351,crime drama thriller 
105353,comedy 
105355,drama romance nudity(fullfrontal) bittersweet comingofage fineart gay homosexuality lesbian lgbt loneliness long nudity(fullfrontal) queer realism sexuality slow toolong unsimulatedsex uselesssexscenes visuallyappealing wellwritten
105357,drama 
105359,drama 
105364,action drama 
105366,action drama 
105368,action comedy drama 
105375,drama thriller 
105377,drama 
105379,comedy sci-fi 
105382,drama 
105404,drama 
105406,crime drama film-noir thriller 
105408,comedy horror 
105410,action crime thriller 
105412,documentary 
105414,comedy drama 
105416,drama war 
105420,drama 
105423,drama 
105429,documentary economics thought-provoking
105435,comedy drama musical 
105439,action drama 
105444,drama western 
105446,comedy 
105448,drama 
105450,sci-fi western 
105453,action drama 
105455,horror 
105465,adventure children fantasy musical 
105468,animation children comedy fantasy animation food inventor sequel
105470,action 
105474,comedy drama musical 
105477,crime drama mystery 
105484,comedy crime mystery 
105490,comedy drama 
105492,crime drama thriller 
105495,comedy drama romance 
105497,comedy documentary 
105499,drama war 
105502,horror thriller 
105504,adventure drama thriller imax seal somalia basedonatruestory believable captain greatacting hijacking hostage ocean pirates politics ship suspense tense tomhanks truestory
105509,drama 
105519,drama fantasy sci-fi apocalypse visuallyappealing weakending
105531,drama fantasy 
105533,mystery romance thriller 
105542,drama 
105560,drama mystery thriller 
105565,drama musical 
105571,drama 
105575,drama 
105577,thriller 
105585,action crime thriller 
105589,comedy romance 
105591,documentary 
105593,comedy crime drama disturbing irvinewelsh jamesmcavoy scotland basedonabook corruption drugs hallucinations intoxicants malenudity nudity(topless) police policecorruption surreal
105595,comedy drama 
105597,drama romance 
105599,action adventure fantasy musical 
105601,mystery 
105608,musical 
105612,crime drama 
105616,mystery 
105618,comedy western 
105620,comedy 
105628,crime drama 
105653,action mystery thriller arnoldschwarzenegger escape prison sylvesterstallone prisonescape
105659,drama 
105663,documentary 
105665,comedy drama romance 
105703,drama 
105709,crime drama romance 
105713,comedy 
105715,comedy romance 
105717,comedy drama 
105720,comedy crime drama 
105731,drama horror stephenking remake unnecessaryremake
105733,drama 
105742,drama thriller wikileaks computerhacker
105748,drama mystery thriller 
105753,comedy drama 
105755,crime drama thriller 
105765,documentary 
105767,documentary 
105769,animation sci-fi stanislawlem philosophical visuals
105772,horror 
105776,sci-fi 
105778,comedy romance 
105792,drama romance 
105796,action drama western 
105799,documentary 
105801,drama fantasy horror 
105803,action drama sci-fi 
105805,documentary war 
105811,action sci-fi 
105813,action sci-fi 
105815,horror thriller 
105821,horror 
105825,drama romance 
105827,action fantasy sci-fi 
105835,comedy drama thriller cinematography confusing doppelganger kafkaesque loneliness surreal thought-provoking
105837,action sci-fi 
105839,action drama thriller 
105841,comedy romance 
105844,drama bradpitt chiwetelejiofor graphicviolence basedonabook basedonatruestory cinematography drama history performances slavery
105846,drama 
105849,drama romance 
105855,comedy romance 
105863,drama 
105865,drama 
105869,crime drama romance thriller gay
105873,documentary 
105884,comedy drama thriller 
110848,drama 
105886,drama war 
105888,documentary 
105890,drama 
105892,drama 
105901,drama romance 
105906,documentary 
105915,documentary 
105918,documentary 
105926,horror 
105928,animation children comedy fantasy 
105936,action sci-fi 
105938,action drama sci-fi 
105943,documentary 
105950,drama 
105952,documentary 
105954,action adventure drama solitude survival
105959,mystery thriller 
105961,action fantasy 
105963,action fantasy sci-fi 
105972,comedy drama 
105974,action adventure crime drama thriller 
105976,comedy 
105985,documentary 
106002,action adventure sci-fi imax harrisonford orsonscottcard truetothebook action adaptedfrom:bookseries alieninvasion aliens basedonabook bullying childwarrior childrenactinglikeadults deception genocide militarism military overpopulation predictable sci-fi space twistending war
106004,crime horror mystery romance thriller 
106011,animation short
106017,comedy romance 
106019,documentary 
106022,animation children comedy 
106024,crime drama 
106026,comedy musical 
106028,musical 
106030,horror sci-fi 
106032,comedy horror 
106034,comedy musical romance 
106037,drama 
106040,comedy 
106046,crime drama 
106052,documentary 
106054,crime drama 
106057,comedy drama 
106059,comedy drama 
106062,comedy hiddencamera hilarious pranks
106066,comedy crime 
106072,action adventure fantasy imax chrishemsworth idriselba jaimiealexander katdennings mcu marvelcinematicuniverse natalieportman tomhiddleston aliens badscience comicbook fantasy greatending humor humorous marvel quirky superhero visuallyappealing visuallystunning watchthecredits
106074,documentary 
106076,documentary 
106078,action comedy crime drama romance 
106080,crime drama mystery 
106082,documentary 
106090,crime thriller 
106092,drama 
106094,action fantasy sci-fi 
106098,documentary 
106100,drama 1980s aids jaredleto matthewmcconaughey oscarawardwinning texas biography death disease drugs homophobia inspirational oscarnominee:bestpicture realism socialcommentary topic:aids/hiv topic:homophobia transgender truestory uplifting wittydialogue
106107,documentary 
106109,drama 
106111,comedy 
106115,documentary 
106136,action crime thriller 
106138,action comedy crime romance 
106141,comedy 
106144,drama 
106147,comedy 
106156,documentary 
106158,drama romance 
106163,drama 
106170,thriller 
106173,documentary 
106190,comedy musical western 
106195,action drama thriller atmospheric comingofage post-apocalyptic
106202,documentary 
106204,drama 
106208,documentary 
106212,documentary 
106214,drama 
106226,drama 
106230,documentary 
106232,comedy romance 
106234,drama 
106236,documentary 
106238,thriller 
106240,action adventure animation children comedy sci-fi timetravel
106243,action sci-fi thriller 
106245,action adventure sci-fi 
106254,action crime drama 
106270,comedy musical 
106284,drama romance 
106286,children comedy 
106295,horror sci-fi thriller 
106297,adventure fantasy 
106300,adventure fantasy 
106304,action drama 
106306,documentary 
106326,drama 
106330,comedy drama romance lasvegas friendship
106332,documentary 
106336,drama 
106342,drama 
106346,drama 
106348,action 
106351,action western 
106355,drama mystery 
106363,comedy drama 
106365,action comedy crime drama thriller 
106371,adventure comedy romance 
106376,thriller 
106378,comedy 
106382,crime drama 
